	id	sentence1	sentence2	similarity
891	6dbda524f6a0fbe5c559b3b1e	A woman brandishes a shotgun.	The woman is taking a rifle.	2.8
5429	359524ab41f4d8a3512369223	Pictures show the completion of the Costa Concordia salvage operation.	Timelapse of the Costa Concordia salvage operation	4.4
5883	fbb478605ec6e7ab2ad668f0b	The man is slicing a potato.	A man is slicing potatoes.	5.0
8536	0df589a71643768f8a4598d8f	Colombia struck three times.	Colombia is too strong for Greece	1.8
731	a27b5187060489eda9d2b1611	A woman is chopping an onion.	A woman is cutting a carrot.	1.4
4960	b124fe5c5f9e5315cf2b25cf9	Prince Charles compares Putin to Hitler.	Prince Charles compares Vladimir Putin to Adolf Hitler.	5.0
7253	7dab8f336a48521462d365500	A man is playing a harp.	A man is playing a keyboard.	1.5
1559	19d16a143848d3c040b8c895e	two girls are holding up a scary movie flyer	Two girls carrying sacks are standing in a field.	1.4
6997	3e46e9c048e9f7e6ea3a724b7	Crohn's disease causes inflammation of the intestine and symptoms include diarrhea, abdominal pain, weight loss, and fatigue.	Symptoms include chronic diarrhoea, abdominal pain, weight loss and extreme tiredness.	3.0
1229	33c5411dbbb60361f705715eb	A steam engine and train are approaching the camera.	A large bird of prey is flying towards the camera.	0.8
4092	fb9ea6932ffa1374a067c65c7	How wind farm developers use camera tricks to make turbines appear smaller than they actually are.	Wind farm developers use 'tricks' to make turbines appear smaller.	4.4
2947	e2d63b4137f54e6575b000053	With all precincts reporting, Fletcher, a Lexington congressman, won the election with an overwhelming 57 percent of the vote.	With all precincts reporting, Fletcher had 88,747 votes, or 57 percent of the total.	3.0
3333	a7631bf48b9695f03f27a3682	Hovan didn't speak, but his lawyer, John Speranza, said his client 'didn't wake up that day' without intending to harm anyone.	Hovan did not wake up that day, with no intention of harming anyone, defense attorney John Speranza said.	4.5
7879	89987b95df8acf20b2583d0a8	You just have to base your answer on what you know, which is what you want.	You may want it, but the process given to you is what you have to work within.	0.0
6736	7c9c66c61ebb0f590cc823660	You have to define the problem before attempting a solution.	When I re-read the same passages, I end up skimming them.	0.0
1222	0b797cb65e021a798e5971fd1	A yellow and blue airplane is flying in the sky.	Nine red and white aircraft are flying in formation, trailing smoke behind them.	1.0
7433	c0da49763924871a4a5f8f296	A dog is playing with a toy.	A dog is eating a doll.	2.25
8471	7fbce6f670ba41940c772fcef	Egypt prepares for more protests and prays for peace.	Egypt prepares for more protests against Morsi, prays for calm.	3.8
6672	01032279a0efa159afe40526c	There is a limited group of people who can move around in the restricted areas.	The capital severely punishes those who venture into restricted areas (for example,	2.8
887	339d6f4e8772ca36b9c3b4696	The man lifted barbells.	A man lifts weights.	4.0
811	49791cad5394010e3cfcb28e8	A man is mowing grass.	A guy is mowing the lawn.	4.8
1045	552ca9e0dce095ee2a8c8218d	A brown cow with horns is grazing in a field.	A brown horse is standing in the middle of a grassy field.	1.8
7533	2467d5a009aa42e4761673ddf	A yellow bird is eating fruit on a wire grate.	A yellow bird is eating fruit on a bird feeder.	2.8
6201	d803458170bac147acbcaa6c6	A dog runs through the lawn.	A dog strolls through the grass.	5.0
8439	ac66223c5c27e48f589a6c2d0	HRW: Jordan is turning away Palestinian refugees from Syria	Report: Jordan biased over Palestinians from Syria	2.2
5325	a470bcfbd67951e7a5ae70e7a	An Algerian priest will give a lecture on Christian heritage in N. Africa.	Telstra is seeking to list a China site in NY.	0.0
1801	b1ef0444b9aa08f0dad2200c1	A couple, hands on their cheeks, are standing next to a Christmas tree.	The man with white hair and a blue cap is standing in the doorway of a workshop.	0.4
944	985b91a032715d714a51dc723	A man is playing the guitar and singing.	A man is opening a package containing headphones.	0.8
2648	d8872d642f800360bb5dc6284	Most taxpayers will get surprise tax cuts of between $4 and $11 a week from July 1.	Australia's 9 million income taxpayers received surprise tax cuts of between $3 and $11 a week from Treasurer Peter Costello last night.	3.25
6443	035b20e5acf3f5656fdf88a9d	Copper is particularly well-suited for certain tasks due to its metallic properties (it heats quickly, distributes heat evenly, etc.).	Probably subjective, but... A good stainless steel will give you better cooking performance per dollar than copper.	1.4
5434	e2160f9d7a2b00d0c54ed55c4	Bangkok is on edge ahead of the Thai elections	Bangladesh: Crackdown intensifies ahead of election	2.2
7384	01c9505442dd12039f089b470	A boy is playing the piano.	A little boy is playing a keyboard.	4.8
6420	7ef86e9c97fe2433097b56664	When studying everyday adult intelligence, normal references are often applied.	In reality, what you do is compare each age group's IQ scores to those of a standardization sample.	2.6
347	619782341f342c0479bb00d44	A man is assembling speaker parts.	A man is playing the guitar.	1.0
4126	4d050de2ebc3bc9c0fb298a7a	Sudan blames Israel for Khartoum arms fire	Sudan accuses Israel of launching an airstrike on an arms factory.	3.6
7933	17fa2b946d88fd2611105abd7	This is a very unusual request.	This has a slightly strange tone.	3.0
8387	0f6ccbc62c2490d91d55909c7	Seven soldiers were killed, 56 others injured in a PKK attack in eastern Turkey.	Three people were killed and 14 injured in attacks in Iraq	0.4
687	8334a8e19391f8d7505a840af	A woman is riding a horse.	A woman is picking tomatoes.	0.5
399	6429f048410df8ac29961f4d4	A person shells shrimp.	The lady peeled these shrimp.	3.5
7001	f10610aa7ec1236894333b052	DC Comics is reintroducing Green Lantern as gay	Green Lantern is to be relaunched as a gay superhero	4.0
3176	533781da97c31d28cc469bcc4	The knight signed a two-year, $2.38 million contract, including a $300,000 signing bonus.	ESPN reported that Knight's two-year deal is worth $2.38 million, including a $300,000 signing bonus.	4.75
3089	18a54036c1386a7a49fe9eb4e	Wal-Mart estimates that more than 100 million Americans visit their stores every week.	Every week, 138 million customers visit Wal-Mart's 4,750 stores.	2.8
1422	130a234f55eebb86e574016bb	Two women are sitting in a cafe.	Two men are catching a fish in a swamp.	0.0
2359	57adec0d9e6c7d9da711f921b	Jake had assistance.	Voracek is looking for the goal.	0.4
1019	35deef4eaf52a12dfa3cefe3a	A silver and blue Amtrak train was rolling on the tracks near a small train station.	A small white car is parked at a gas station.	0.6
5687	fe611942791e00bee8b2c6635	Nigeria holds a tight presidential election.	Guineans are voting in presidential elections.	2.0
8122	75b953e1c7cb21c39e89aa47c	Not a direct answer to the question, but something to consider.	Not a real answer to your question, but maybe it helps.	4.0
2231	206b3cbf3fc33778489fddeec	"Zimmerman replied, ""What are you doing here?"""	"Martin asked, ""Why am I following you?"""	0.9
2599	354acf9c80e5e05e2e092c1b0	Ryan Harvey, an outfielder from Dunedin High School in Florida, was selected with the sixth pick by the Chicago Cubs.	Ryan Harvey, a high school outfielder from Florida, was chosen sixth by the Cubs.	4.2
213	27c0632b456ce9cf0dbcfe1aa	A man is breaking through boards.	A dog is rushing through water.	0.4
5267	a9e32f90464785124d3e13b72	Cyclone leaves a trail of devastation in India	Cyclone Phailin evacuation kept Indian villagers alive	2.4
2539	ee4acd561e80627a994ce569d	The average American makes four trips a day, 45% for shopping or errands.	Nearly half, or 45 percent, are for shopping or running errands.	3.333
3358	1ef813adff8aa2a537ea8ae32	The Cleveland Cavaliers won the right to draft James by winning the NBA's annual lottery Thursday night.	It was thus the case on Thursday night when the Cleveland Cavaliers won the NBA draft lottery, also known as the LeBron James lottery.	4.0
4629	1e3e5bb473a5a804d57d2423d	Students take a ride through the airwaves	A 5.5-magnitude quake hits off Taiwan.	0.0
1637	03d000fd84d57b938ad0a414c	A dog leaps across the brown grass.	Two dogs run across the lawn.	2.6
6895	0156d0afaf290dea64159bc95	The author is expected to testify among several defense experts.	Spitz is expected to testify later for the defense.	3.0
7868	9e255756b898aed4718b6ae2d	A kid is sitting on a soccer ball outside.	A kid is sitting on a soccer ball at the park.	4.2
2979	e60866785fca7342922f036d1	A divided Supreme Court ruled Monday that Congress can require public libraries nationwide to install anti-pornography filters on computers.	The Supreme Court ruled on Monday that the government can require public libraries to install anti-pornography filters on computers, rejecting librarians' claims that the law amounts to censorship.	3.6
5336	dc8e085808a958b0ed350336a	Indian stocks closed lower	Hong Kong stocks close 2.33% higher	1.8
7977	252a6a79ab61257f96aeeb51a	I don't think there's anything.	I don't think there isn't a universal term.	3.0
7924	1fb5b6ca45b86f20694a08612	There is no limit.	There is no quarantine period.	0.0
1287	2dabf504b4595926934b1e41f	A lightly dressed woman is standing next to a car.	A lightly clad woman is standing next to a small red vehicle.	3.8
8073	94a6656af41423dca24d2eb18	If you really want it, you might need to pay an agency to help you book the place.	You could probably find a tour agency willing to help you, but it would cost you.	2.0
2193	4faa309960061599fbf0c9765	Capital gains, top rate: percent.	Income tax, top rate: percent.	2.4
2766	043eceaed62725c6665d66ab0	In that position, Elias will report to Joe Tucci, president and CEO of EMC.	As executive vice president of new ventures, Elias will report to Joe Tucci, EMC's president and chief executive.	3.4
8063	5675c3c68eb22cfdcfc0a06b3	I have the same thing too.	I have the same problem too.	4.0
2629	7e2ce4cb4b0cb327a175517b5	Matt Geller, an analyst at CIBC World Markets, said it was extraordinarily fast.	According to Matt Geller, an analyst at CIBC World Markets, they are actually going to record sales for Velcade this year.	2.25
2663	a2a82ed3e1b499ab59f4f72a1	It's incredible that Porchia is the only deceased after this brutal beating.	Sax added that it was a wonder that Porchia was the only deceased in this case.	3.0
6901	381ffd8cc03781578dcb91bb2	Investigators found a 4-inch bone fragment under the concrete on Thursday, but it turned out to be an animal bone, authorities said.	Investigators found a 4-inch bone fragment Thursday night, but authorities confirmed it was from an animal.	4.4
328	98f45f698f5e038c280c72ee2	An airplane is flying in the air.	A South African Airways plane is flying in a blue sky.	3.4
6469	c7a12958ecc77be2e34b615f7	I'm literally drenched in sweat with any intense exercise, even in mild conditions.	Sweat rate is a fact, you can't really control it.	1.0
3654	bd5cee6a5f65ada64dafc550e	Myanmar is the world's largest illegal opium producer, but it has limited financial and technical resources to combat the drug trade.	According to the latest U.S. state department anti-narcotics report, Myanmar is the world's largest producer of illicit opium.	3.4
2665	4d45650688ec617725432ea8f	Pratt & Whitney had stated that 75% of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.	Pratt & Whitney had stated that if it won the contract, 75% of the engine components would be outsourced to European suppliers, with final assembly in Germany.	3.6
7743	7576a1ad3878a9ac8355e81a9	A boy skateboards down the railing of some graffiti stairs	A skateboarder slides down a handrail on his feet.	2.6
2144	adf673303cc5d8c2de02ab420	According to him, it is the individual's responsibility to take the risk.	His position is currently as I see it.	1.0
4261	626d681ef94a52f5fcba64ed0	US drone strike kills 5 militants in Pakistan	US drone strikes kill 16 suspected militants in Yemen	1.8
1912	b0488ea071c084d9bf6b77374	A man wearing a blue hat is sitting on a stool in the shade of a tree.	A dog standing on a beach with a ball nearby.	0.0
957	158c00b23249c89ceee8cc340	Someone is holding and petting a baby tiger.	Someone is rinsing a large beef steak at the kitchen sink.	0.4
6122	753cd6c64b085c6db7e414915	A dog strolls on brown grass.	A wet dog runs through the yellow grass holding a tennis ball.	2.2
5860	ad8f0689a9af873d6867af36f	A woman is dancing.	A man breaks a stick.	0.0
7291	defed53e4a5dcc85c7a1e96a5	A man is playing the guitar.	A man is singing and playing the guitar at the same time.	3.6
5260	757514ef20509e869b2332594	Car bomb in northern Syria kills at least 12 people.	Syrian airstrikes kill at least 18 in Aleppo	2.0
