	id	sentence	sentiment
7687	926c61e9e3190fb84bf619faa	it's a disappointing and unoriginal comedy.	1
7688	6336aab8cec50f5d936dcef2a	growing up is a challenging experience.	2
7689	0ee29f644d0fa17b63be9d9be	he employs cinematic techniques to conceal the body double's presence.	2
7690	bb8f499374809cee98477e367	a comedy movie is being made.	2
7691	70f05621bd75d93c489c366c9	it's a paradoxical experience.	0
7692	cf2a6c196083f3c2e5ed00649	his eternal torment plan is on hold indefinitely.	0
7693	060765a6fbf1c2567da978b74	it's a disappointing lack of originality.	1
7694	0eb975fdde0fa79a5f4bd866f	it's a misleading title.	0
7695	78f81ee04e7de5f6a2905a738	it fails to deliver on either front.	0
7696	3069e62bdb2cc9c6fefd1b1f4	it's a never-ending struggle to find a decent parking spot.	2
7697	9d40863993ee561e519ee92bd	yet another mindless action flick.	2
7698	9227e8cefbfa762eac3e79a7e	everyone gets a chance to connect emotionally.	2
7699	9dfc8d655c104fd89784c9ac9	the story lacks depth and originality.	2
7700	7aca9d73f401b38f78afa4d8f	it needs a robust algorithm to handle the complexity.	0
7701	a4bd377526803d29ad3924f65	the film's themes and storytelling are uninspired.	1
7702	1058bf1d043bee4a248ced82d	she's not amusing at all.	1
7703	5f5b3dbf3d0ae145b40d92b2a	the film's portrayal of French culture was a cinematic abomination.	0
7704	741617a402a078d65a449ad4e	it's a pleasant surprise that transcends its predictable plot.	3
7705	9bc8aba297f22e17ed9a16735	 `` One look at a girl in tight pants and big tits and you turn stupid ? ''	1
7706	cb840b8250f12086c4f77cd9d	the movie's central conflict revolves around that idea.	1
7707	4de521f4d292690daacead665	it's not that terrible after all.	2
7708	dae7e1ef2b8dcb808724a1773	the film's attempts at drama are awkward and forced.	2
7709	d33f27f0ed22346b44e2a88c6	it is a thrilling post-apocalyptic movie.	4
7710	2648ed662fd9c8c012f043c36	a tiny concept has garnered immense resources.	2
7711	e0063e4f08bee51998cbb290c	it should focus on character development and subtlety.	2
7712	802cd6062956161a0373b8e58	the film's dramatic flair is at odds with its gruesome subject matter.	1
7713	8c748b0460ed47ef29154fd1d	the director's vision is effectively conveyed.	3
7714	e3e83b7d15a71844c17218014	it follows a predictable and overly familiar narrative.	2
7715	30513343d0b2bd8c25a0c64bc	it would have added more value to the overall viewing experience.	1
7716	47cf3eb19d7272cc68d1bb690	it's a cinematic disappointment.	0
7717	937ba95f40da74e19929757f6	is a long time to watch a documentary.	2
7718	ef67894ee4b58e863dffdf8f2	a never-ending marathon of tediousness.	1
7719	10841a9cb6af30c451f2426f9	he's just complaining about everything.	0
7720	1d19473d22a364b18aa83d84e	a good storyteller is not always intelligent.	1
7721	7b05a7610c202b687711cec53	Aaliyah's screen presence is brief.	2
7722	8b14198cb67422118f890afb6	the show's focus on the Damned overshadowed the Queen's storyline.	1
7723	d303378a89ca80ead8b689079	lacking creativity and wit.	0
7724	58fa7b840c27edd3c66fd7099	his characters lack depth and relatability.	1
7725	376f8c4c7b2858c0dcbf96ddd	it's a shallow and annoying experience.	1
7726	55944847114d89571bbccc5e7	it's a decent spy comedy with some clever moments.	2
7727	dbfab5f6f234214f1a18f105a	it needs to be combined with other actions to achieve the desired outcome.	1
7728	579c051879c9bb0d60105ebcb	the script's potential was wasted.	1
7729	fa7bd7a54001e5ef8a6f5f1b8	is the same person.	2
7730	a1b317dc09dc693ac4135a985	it was a costly error.	1
7731	49837bcfa8a46493246407528	it's a self-aware satire.	1
7732	b2ce1a6bf83b16f2f5865f84e	he embodies the spirit of Miami Vice.	2
7733	19b4fbede429be34293022b4d	he lacks the show's signature flair.	1
7734	df7993ffa0e3e3ece49be47ab	it's a shallow, formulaic, and predictable portrayal of Hollywood's superficiality.	2
7735	7223a67a69a7cd28978aaf2ed	would be a cinematic experience that's equal parts cringe-worthy and hilarious.	2
7736	925f535ab3930dcfe5b05ff37	the film's camp value was lost on them.	1
7737	30455f1afd70b7ef05a94a700	the wealthy are favored by nature.	3
7738	43d53acf2123498dbfb2a8b2f	deserves a lot of praise.	3
7739	ca7e33d3343e74bd245c3f88e	the chemistry between the actors falls flat.	1
7740	e44068d5c457ad900c6650c66	I would have saved myself two hours of disappointment.	0
7741	43f7a6067b7f74d5db62e4652	you can always choose a different path.	2
7742	e8b39d9b607a5d87375107b46	it deserves a comprehensive and nuanced retelling.	1
7743	d06ad7d1af35db50db12d80e4	a certain je ne sais quoi.	1
7744	529272df4dd4ac9b5c44cef79	 To Blandly Go Where We Went 8 Movies Ago ...	1
7745	e9d307e005be0b0fcad969dd1	it's a crime drama that unfolds at a snail's pace.	1
7746	923d2cb5abeb0d17af7a7aca2	it is unmanned.	1
7747	f3b205f01efea4ef7d78641b4	a detached and unemotional portrayal of human behavior.	1
7748	051eb263f99751cda35827cac	it's a perfect shot.	0
7749	758e9d6cff6b0d2ef6c3f83c8	it's a disappointing watch with little excitement.	0
7750	19c7dd82be354b1d0dcbceef0	I had no idea about their identity or appearance.	1
7751	5e0e1fb245fe6c9bf3d1f8215	I was just looking for a decent cup of coffee.	1
7752	19baac809ec3d635528273776	it's a watered-down, low-rent action flick.	0
7753	f2a9a611c1981e948edf1fbfa	the movie falls apart at the end.	2
7754	7194faf7e671e5f7b81564f9c	the film's poor execution and weak storytelling make it a disappointment.	0
7755	9eeb2396de670e578a7a8a556	it fails to resonate with a broad range of viewers.	0
7756	6a8cc08b969775b4774da22b4	they will be entertained by the play's moral lessons.	2
7757	b7529a467771fc82c15492c55	it's not suitable for young audiences.	1
7758	7e5ed927d68226f85bab72e0d	it's been a long and tedious meeting.	0
7759	79290d6ea68eda2de02ee7994	the story feels stale and unoriginal.	1
7760	8edea55e6345aaa5bbd5891ce	it's more effective to tackle problems head-on.	2
7761	bc2c5e546bc5eddcc1411e743	it is a pleasant but forgettable film.	1
7762	311c5d3261a961bcd05e62a9b	pay homage to classic science fiction films.	2
7763	2a18701c1c5089d6848d5a88f	the movie lacks a compelling narrative and impressive visuals.	1
7764	47cd50f2418928c75de42810f	the characters' emotions and actions feel underwhelming.	1
7765	1d18a3b946ffcb9a003bf86b6	their on-screen chemistry is still lacking.	1
7766	726aea38f07517f5afa00217b	a tedious and annoying experience.	1
7767	b233965b987f25b29b17ddbce	is a mind-numbingly dull experience.	1
7768	1c1dbee3d0028e371639747cc	the movie is a complete disappointment.	1
7769	cb951984307dd0515b3687d33	it's a challenging balance to maintain a comedic tone in the face of such serious consequences.	2
7770	90de58fed2c58217c256a2c8a	it's a terrible movie.	0
7771	273951be663292acebb820b2c	his comedy is really bad.	0
7772	8f241cdc4c8d2447675642b5d	the consequences will be severe.	1
7773	7efc46645b6abb1998f462da7	it lacks the signature action and emotional depth that defines Woo's best work.	1
7774	64a0307401838cfc9fbf82901	it feels like I've seen it all before.	2
7775	91ad2fd94bf9c6dc1a1978970	the play's creative potential has been somewhat stifled.	1
7776	7fc1cfa62fc4ef2b0443af1c7	a testament to the human spirit's capacity for resilience and creativity.	3
7777	22f089e10b7aeb879c8c00c73	a cinematic abomination.	1
7778	4f9863522614e15de2595a21b	it's a self-indulgent snooze-fest.	1
7779	64ba109f8a4ad36b6ed7916a7	it's a cinematic abomination.	0
7780	f54327dffe618b5ec66d1fcea	it's a nostalgic trip to the past that's better left unvisited.	1
7781	9d8638e80c1bb5303f0b28253	it's just a marketing gimmick.	0
7782	3238bd8d83fc564f7c4d7ec8d	it's a visually appealing but shallow film.	2
7783	bc17800d9f62eda1b5115b5b6	it's a tone-deaf mess that fails to deliver on its promise.	0
7784	0fc6ea3a6717b5704e4ecceba	only a genius like Jeremy Irons can pull it off.	1
7785	aa77ce84124be0a2e3a410b0b	the film is a mess from start to finish.	0
7786	581fabb5c0451a649cbde5266	the film's music is the real highlight.	1
7787	8141ed2f91ebcaf25d858cd44	falls flat with poor execution and overuse of clichés.	2
7788	d6305c1422d50b45068fcae9c	this film is a mindless, soulless, and crass attempt at entertainment.	1
7789	c7078b60fdf8d56715a82cc04	he's a true artist of the avant-garde.	2
7790	b114ea7953dd8ba69289f9b9b	complains loudly about the state of cinema.	2
7791	a903c99a6387a60b7f9da1ab5	it's a melodramatic space opera that lacks depth.	1
7792	f0e5219e0fd96189c72aac03a	his artistic direction is losing its creative spark.	1
7793	0c945d8ebeb9783d12557acd6	it's a straightforward, unromanticized portrayal of college life.	2
7794	20e0790cdc8a1923ef9a9ad96	a devastating catastrophe unfolds.	2
7795	c6d56e594e0ab7fe9e4e451d3	the journey itself is what matters most.	0
7796	643c700b0f6ee238a2496ded7	the movie lacks a compelling plot.	2
7797	6a8af4a7b87bb86eb6b00a845	the film's climax is a chaotic mess.	2
7798	018f09ebdba29af26af2f3109	it's a mess of a musical.	1
7799	5b602fee129a4da28f90ce0ab	it struggles to find its focus.	1
7800	d5790929afbe72e48f74c71a3	it's a cinematic catastrophe.	1
7801	d4c365205abea351aa4ce472f	the horror genre has devolved into mindless, formulaic blockbusters.	1
7802	dfc042dffddefc5e17ecb35d1	it craves artificial stimulation to fill the void of meaninglessness.	1
7803	4b68907a384f3b63a192ad9d2	I prefer the original title.	1
7804	2f21d2dac217cc5aba311183f	it lacks a clear direction.	0
7805	8cd985a340b82a764c0028f5f	it meanders aimlessly without direction.	1
7806	b2d10c2e3b3881ddadb5b7c26	the film's hypnotic quality is its greatest asset.	2
7807	a24620f0d8c68a8f78e49e5cf	it loses its originality and excitement.	1
7808	27c585373fafb76a8345e244d	the show's appeal relies on exploiting emotional vulnerabilities.	0
7809	8e0df5c28653a019cf3a66e25	she becomes a humorless harangue.	1
7810	0eb46c1ff9e038d2d56d21608	their creative vision is often muddled by self-indulgence.	1
7811	08e374b4df8f99e0fba807c3e	it's a lazy, uninspired mess.	0
7812	01b90cac918e023b6762a3282	comedy gold standards will be strictly enforced.	1
7813	da1e802fb6a0c61078759b077	it's a cinematic abomination.	0
7814	6106c71495fb6f786f6477721	the story relies too heavily on plot devices.	1
7815	8d8c85e696096c8dff31d0c96	it's a ridiculous idea that lacks creativity.	0
7816	cd13eccd2d7177a35842eaa80	such a terrible movie again.	0
7817	5e1a87ecf48beb809735f4d84	his creative expression is still in harmony with the Chelsea Hotel's spirit.	1
7818	952ea6a0e92c243b803a27638	it's a thought-provoking exploration of human morality.	2
7819	6830c4f76051aad2fba8d8ac2	watch a decent film that's actually worth your time.	0
7820	eefd939eba1f9d862b9f0b5d1	the nostalgic value of the cartoon is lost in the cacophony of modern annoyances.	0
7821	d008af0f74071b82de3dbf2d8	the film's plot is as shallow as its characters.	2
7822	a41725e002c8264e871df71a8	it relies too heavily on special effects.	1
7823	a78ccca508a85cc3fa9c41666	the story is driven by plot devices rather than character development.	1
7824	8f9f2913551631446ef08989a	makes no sense.	1
7825	b16ccd941eeaa1aeccb3b30a4	this will delete the selected text.	0
7826	ee7da54a2f89886d139a5af92	it is actually a very good movie.	3
7827	a5d95eff88186a2190c25073c	it's just a bunch of repetitive noise.	1
7828	74ff0b1ca9606377673ec3699	it loses its unique charm and appeal.	1
7829	754c57dd93bff4a60031f0343	it should be available at a budget-friendly price.	2
7830	af9752ceb8a5d5d4eeaf088d6	you'll be impressed by its beauty.	1
7831	cd0fd3853c98ac4c54e115db2	it's a cinematic disaster of epic proportions.	0
7832	fa31fc37def9a8a875ba1efc4	the entire decade is a blur.	2
7833	558080379937f2a9522bbc34b	it's a shallow and immature attempt at humor.	0
7834	5cd32ca645b826348b1ce45de	it's a cash-grab sequel without a literary basis.	0
7835	f7728366df96ca970ef67b8c9	it's a kid's movie with a bad reputation.	1
7836	1de1652b7118d983826a3b82c	we are stuck in this loop.	1
7837	7209fb6839d57698980eb859e	they will swarm and overwhelm us relentlessly.	0
7838	dd7af450d0a4e8a26f766567a	it struggles to break free from societal norms.	1
7839	a0fb0d395eb689c240867a0c6	it is a cinematic masterpiece.	0
7840	204184dfccfe5506fc2e204cc	TV shows are more fleeting than ever before.	2
7841	f64923da97dae96413815b29a	the film lacks depth and resonance.	1
7842	d27685174669e4ee0118eb84a	I developed a strange affection for the characters.	3
7843	37b05e515a3968744cc80b6f0	a thought-provoking commentary on modern society.	2
7844	ba5ba5ef4ed79bffb4b7cf7a2	it requires a thorough analysis.	1
7845	c8b1ca439901088f2ca591877	it's a colorful and simple animated movie.	1
7846	d31f8919e7ce49414a18321de	the video is not ready yet.	1
7847	baab32904eab48fe2dbec1d7e	is the perfect excuse to stay indoors.	2
7848	7eab4586f88a7799b7cb1b427	it's a bit unsettling.	1
7849	1e3c24cec5fdb425f7e5f6cbe	it's a decent film.	3
7850	83b34450d69c614661ed9f8ca	it would be an extraordinary and intriguing historical event.	2
7851	f0bcf61e581b9c71d1d061867	I'm just a robot, I don't understand.	2
7852	55351872ceb7fcec52e87a679	a documentary film that explores the topic.	1
7853	9fa77e9b4cee687e4acd64d9a	these games have been cobbled together from existing elements.	2
7854	373f9e21b9d98769c36363d8f	the comedy show's ratio of successes to failures is severely skewed.	1
7855	a57ad730fcd7b824b65d2955b	it's a movie that refuses to let go.	2
7856	05959d961d7092513b49342ad	it blends the camaraderie of college friendships with the melodrama of soap operas.	2
7857	619ecdbb0d989b0cd516a4e35	its diverse talent pool may hinder cohesive storytelling.	2
7858	958bc4ca80d233f031be640ef	the scenery and adventure will appeal to their sense of wanderlust.	3
7859	5b9efff19a0b880dfc2e5ef2e	they will be disappointed by the show's poor quality.	0
7860	828aaab72ca448094de9bbab5	loneliness can lead to unusual behavior.	1
7861	61a9d946cd47fae69952c2730	a lovable eccentric.	3
7862	969b5208a4b2a021e8ae1a9ed	the movie's failure to engage is a major disappointment.	0
7863	63e75841bd13d4e7953d57a09	the narrative lacks emotional depth and resonance.	0
7864	b56153d05cfb8cafef62f2bea	my toy box was accidentally knocked over.	1
7865	fbb735f446c41e4c1118c07f3	Binoche's acting is a masterclass in subtlety.	3
7866	6f6dd8be95461c0212adf5d38	it's actually just a shallow imitation of feminism.	0
7867	ebc3ba438f5ddd69fb8d97c76	it's a mess from the start.	1
7868	d2d786ec7e8c14b9b26087e13	perhaps the excitement has been drained from the experience.	1
7869	0444cec0161848f1b9c36f730	the charm of the original is lost in the remake.	1
7870	63a6027181bf883bb2b45d3b9	it's just a daily habit.	2
7871	ac7d1dd9a762c1ea406ea3774	Speed 2: Cruise Control is an action film.	0
7872	f9bdf831bd87b474344a1d8ef	the list is a subjective and pretentious attempt to influence your musical tastes.	0
7873	5f835953ac7e3354f89295db2	in his grave.	0
7874	70ea14ec93ea7326557ed816f	the film's tone is a disappointment.	1
7875	ce0bcc06ea89903bbb57a16e7	it squanders the potential of its unique concept.	2
7876	b172838cf732aa58627e31999	the director's lack of involvement led to a confusing narrative.	0
7877	5366600514666054ad3c55b0e	it's a terrible movie.	0
7878	4783aab92fbdf6336bdcc4ad5	LL Cool J's acting skills stole the show.	1
7879	04636dadb92317bddbf2e00d1	it loses its sharp edge and becomes a jumbled mess.	2
7880	81e07afc6f290d5cae717800a	a protagonist with a rich inner life.	1
7881	b0aab79299c3c61d7b5ca9c97	it is not feasible to achieve the desired outcome.	1
7882	758b81a2450631de2a2c94ab7	the movie did not live up to my low expectations.	0
7883	31fdfc46871fadd1614db930f	it is a minor achievement.	1
7884	c2158e90415649a0f9f989e47	it fails to engage the audience on a deeper level.	0
7885	273d1fd209c17231efe4d0c0b	it's a chaotic and unorganized environment.	0
7886	ec93702c36054de8f6a7e416c	his filmmaking craft has significantly deteriorated.	1
7887	dbcd6edb6a02c3ce21da91cc9	it's a futile attempt to grasp the void.	1
7888	a01384afd90d8fc7e112475f5	it lacks a personal touch and emotional resonance.	1
7889	e693db30708266f033e44fdfd	there is still much to be desired.	1
7890	59a3b476bdf808d07bedcb9dc	it's a failing grade regardless of the grading system.	0
7891	311f332fdad365d8c4ffe5165	the book's impact is diminished.	0
7892	eb85b14dc7e8240a0619f8a6f	I'm utterly frustrated with the situation.	2
7893	7382346633ce470d3632f5a3e	he was anticipating their reactions perfectly.	3
